id,debut,fin,type,id_pers,id_emploi,part_temps,id_temps,plage_type,decompte_temps,exempt_nuit,exempt_astreinte,exempt_bloc
1174,2001-07-19,2002-06-19,cdd,806,261,1.0,365,nuit,heures,0,1,1
1175,2001-07-10,2002-11-10,cdi,807,107,1.0,167,jour,heures,1,1,1
1176,2002-04-14,,cdi,808,44,1.0,90,bloc,heures,1,1,0
1177,2002-07-13,2003-06-13,cdd,809,34,1.0,73,jour,heures,0,1,1
1178,2003-08-09,,cdi,809,34,1.0,73,jour,heures,0,0,0
1179,2019-07-03,2020-12-03,cdi,810,7,1.0,18,astreinte,astreinte,0,0,1
1180,2015-01-11,,cdi,811,12,1.0,31,nuit,heures,0,1,1
1181,2001-07-07,2002-05-07,cdi,812,238,1.0,336,jour,heures,0,0,1
1182,2006-01-11,2006-07-11,cdi,813,104,1.0,164,jour,heures,0,0,1
1183,2006-08-10,2007-03-10,cdi,813,104,0.5,164,jour,heures,1,1,1
1184,2007-04-10,2008-08-10,cdi,813,104,1.0,164,jour,heures,0,1,1
1185,2016-01-11,,cdi,814,200,1.0,283,jour,heures,1,1,0
1186,2013-10-12,,cdi,815,56,0.8,106,jour,heures,0,1,1
1187,2000-10-01,,cdi,816,256,1.0,359,jour,heures,0,0,1
1188,2002-04-17,2003-02-17,cdi,817,256,1.0,360,nuit,heures,0,0,1
1189,2019-05-24,,cdi,818,43,1.0,87,nuit,heures,0,0,1
1190,2000-05-27,2000-12-27,cdi,819,253,0.8,356,jour,heures,0,0,1
1191,2006-07-24,2007-08-24,cdd,820,238,1.0,337,nuit,heures,0,0,1
1192,2007-09-06,2009-07-06,cdi,820,238,1.0,338,astreinte,astreinte,0,0,1
1193,2009-08-02,2025-11-01,cdd,820,238,0.5,337,nuit,heures,0,1,1
1194,2002-06-09,2003-12-09,cdi,821,247,0.5,349,jour,heures,1,1,1
1195,2000-04-11,2002-03-11,cdi,822,239,0.8,339,forfait,jours,1,0,1
1196,2008-02-26,2009-10-26,cdi,823,11,0.5,28,jour,heures,0,1,1
1197,2009-12-14,,cdi,823,11,1.0,28,jour,heures,0,1,1
1198,2020-02-10,,cdi,824,41,1.0,85,forfait,jours,0,1,1
1199,2001-08-07,2001-12-07,cdd,825,108,1.0,168,jour,heures,1,0,1
1200,2000-06-28,2000-09-28,cdd,826,220,0.8,315,jour,heures,1,0,1
1201,2000-10-09,2002-06-09,cdi,826,258,0.9,362,jour,heures,0,1,0
1202,2018-04-02,,cdi,827,49,0.8,99,nuit,heures,0,0,1
1203,2001-06-02,,cdi,828,224,0.8,322,nuit,heures,1,0,1
1204,2001-10-30,2002-06-30,cdi,829,220,1.0,315,jour,heures,0,0,1
1205,2002-08-27,2004-01-27,cdi,829,220,1.0,316,nuit,heures,0,0,1
1206,2004-02-19,2004-10-19,cdi,829,220,1.0,316,nuit,heures,0,0,1
1207,2016-02-05,2017-06-05,cdi,830,47,1.0,97,forfait,jours,1,0,1
1208,2017-07-16,2019-06-16,cdi,830,299,1.0,416,nuit,heures,0,1,1
1209,2019-07-18,,cdi,830,299,0.5,416,nuit,heures,0,0,0
1210,2000-02-03,2000-08-03,cdd,831,224,1.0,322,nuit,heures,0,0,1
1211,2000-08-30,,cdi,832,247,0.8,349,jour,heures,0,0,1
1212,2008-11-22,,cdi,833,14,0.5,37,astreinte,astreinte,0,0,0
1213,2016-08-27,2018-06-27,cdi,834,122,0.8,182,forfait,jours,0,1,1
1214,2001-01-30,,cdi,835,41,0.6,85,forfait,jours,1,1,1
1215,2013-07-28,2014-08-28,cdd,836,220,1.0,315,jour,heures,0,0,1
1216,2002-04-22,2003-01-22,cdi,837,210,0.8,303,nuit,heures,0,1,1
1217,2000-06-03,,cdi,838,43,0.8,87,nuit,heures,0,0,1
1218,2002-06-14,2003-04-14,cdi,839,73,1.0,129,jour,heures,0,0,1
1219,2018-07-12,2019-04-12,cdd,840,50,1.0,100,nuit,heures,0,1,1
1220,2019-05-18,2020-06-18,cdi,840,227,0.5,325,nuit,heures,0,0,1
1221,2020-08-06,,cdi,840,105,1.0,165,jour,heures,1,1,1
1222,2011-03-21,2012-02-21,cdi,841,272,1.0,383,jour,heures,0,0,1
1223,2012-03-18,2012-07-18,cdd,841,272,1.0,383,jour,heures,1,0,1
1224,2012-09-15,,cdi,841,200,1.0,285,bloc,heures,0,1,0
1225,2010-05-09,2011-11-09,cdi,842,216,0.9,309,forfait,jours,0,1,1
1226,2002-07-05,2003-02-05,cdi,843,21,1.0,50,jour,heures,0,1,1
1227,2002-09-16,2003-08-16,cdi,844,265,0.8,373,forfait,jours,0,0,1
1228,2001-04-03,,cdi,845,99,1.0,159,jour,heures,0,0,1
1229,2000-09-26,,cdi,846,260,1.0,364,nuit,heures,1,0,1
1230,2001-01-16,,cdi,847,194,1.0,273,jour,heures,0,0,1
1231,2002-03-19,2003-04-19,cdd,848,238,1.0,336,jour,heures,1,1,1
1232,2019-09-15,,cdi,849,201,1.0,286,forfait,jours,0,0,0
1233,2001-05-02,2002-11-02,cdd,850,299,1.0,416,nuit,heures,0,1,1
1234,2001-12-31,2002-06-30,cdi,851,247,0.8,350,nuit,heures,0,0,1
1235,2004-01-22,2004-09-22,cdi,852,71,1.0,125,jour,heures,0,0,0
1236,2004-11-20,2006-07-20,apprenti,852,71,0.8,126,nuit,heures,0,0,1
1237,2006-09-12,2008-02-12,cdi,852,71,1.0,126,nuit,heures,0,1,1
1238,2002-11-12,2004-05-12,cdi,853,289,1.0,405,forfait,jours,0,1,0
1239,2002-05-01,,cdi,854,48,0.5,98,forfait,jours,0,0,1
1240,2001-04-23,2002-08-23,cdi,855,136,0.8,196,nuit,heures,0,1,1
1241,2001-03-30,2003-01-30,cdi,856,260,1.0,364,nuit,heures,0,1,1
1242,2003-02-11,2003-08-11,cdi,856,260,0.9,364,nuit,heures,0,1,1
1243,2003-05-29,2004-11-29,cdi,857,100,0.5,160,jour,heures,0,0,1
1244,2005-01-25,2007-01-25,cdi,857,48,0.8,98,forfait,jours,0,0,1
1245,2007-03-06,,cdi,857,48,0.5,98,forfait,jours,0,0,1
1246,2000-05-22,2001-09-22,cdd,858,44,0.5,89,nuit,heures,0,0,0
1247,2001-10-04,2002-02-04,cdd,858,44,1.0,90,bloc,heures,0,1,0
1248,2002-09-07,2004-06-07,cdi,859,49,1.0,99,nuit,heures,1,1,0
1249,2001-09-07,,cdi,860,247,0.8,349,jour,heures,0,0,1
1250,2000-01-11,2001-03-11,cdd,861,160,1.0,227,astreinte,astreinte,0,0,1
1251,2001-03-24,,cdi,861,160,0.5,227,astreinte,astreinte,0,0,1
1252,2002-06-23,2003-06-23,cdi,862,136,1.0,196,nuit,heures,0,0,0
1253,2009-08-15,2010-11-15,cdi,863,256,1.0,359,jour,heures,0,0,1
1254,2011-01-10,2011-03-10,cdd,863,256,1.0,359,jour,heures,1,1,1
1255,2002-01-09,2004-01-09,cdi,864,220,1.0,316,nuit,heures,0,0,1
1256,2004-02-27,,cdi,864,261,1.0,365,nuit,heures,1,0,0
1257,2002-12-21,2025-12-01,cdd,865,136,0.5,196,nuit,heures,0,0,1
1258,2002-01-15,2003-01-15,cdi,866,49,1.0,99,nuit,heures,0,1,1
1259,2003-02-17,2004-04-17,cdi,866,47,0.8,97,forfait,jours,0,1,1
1260,2001-11-18,2002-06-18,cdi,867,200,0.8,284,nuit,heures,0,1,0
1261,2002-11-09,,cdi,868,147,1.0,207,jour,heures,0,1,1
1262,2018-10-21,2019-09-21,cdi,869,20,1.0,48,jour,heures,0,1,1
1263,2019-11-09,2020-05-09,cdi,869,20,0.6,49,astreinte,astreinte,0,0,1
1264,2020-06-24,2021-11-24,cdi,869,152,1.0,214,forfait,jours,1,1,1
1265,2022-01-03,2022-10-03,cdi,869,152,0.8,214,forfait,jours,0,1,1
1266,2022-10-07,,cdi,869,152,1.0,214,forfait,jours,0,0,1
1267,2001-09-21,,cdi,870,101,0.9,161,jour,heures,0,1,1
1268,2000-07-28,2002-07-28,cdi,871,261,1.0,365,nuit,heures,0,1,1
1269,2002-08-11,2003-10-11,cdi,871,221,0.8,317,jour,heures,0,1,1
1270,2003-11-18,2004-12-18,cdd,871,221,1.0,318,nuit,heures,0,1,1
1271,2001-03-15,,cdi,872,45,1.0,95,astreinte,astreinte,0,0,0
1272,2000-12-19,,cdi,873,147,0.5,207,jour,heures,0,1,1
1273,2015-07-01,,cdi,874,129,0.8,189,jour,heures,0,1,1
1274,2002-11-12,2004-11-12,cdi,875,135,0.8,195,jour,heures,0,0,1
1275,2004-12-02,2006-12-02,cdi,875,148,0.8,208,forfait,jours,0,1,0
1276,2012-08-20,,cdi,876,271,1.0,381,nuit,heures,0,0,1
1277,2004-08-25,2005-08-25,cdd,877,152,0.5,214,forfait,jours,0,1,1
1278,2001-05-18,2003-04-18,cdi,878,193,1.0,272,jour,heures,0,0,1
1279,2003-04-21,2004-11-21,cdi,878,193,1.0,272,jour,heures,1,1,1
1280,2021-06-24,,cdi,879,100,1.0,160,jour,heures,0,1,1
1281,2006-06-09,2007-09-09,cdi,880,217,0.8,310,jour,heures,1,1,1
1282,2007-09-09,,cdi,880,217,0.9,310,jour,heures,0,1,1
1283,2000-01-13,2001-04-13,cdd,881,106,1.0,166,forfait,jours,1,0,1
1284,2002-04-18,,cdi,882,70,1.0,123,jour,heures,0,0,1
1285,2000-10-08,2001-07-08,cdi,883,256,0.5,359,jour,heures,0,0,1
1286,2000-10-07,,cdi,884,80,0.9,139,forfait,jours,0,0,1
1287,2014-06-26,2016-05-26,cdi,885,72,1.0,128,nuit,heures,0,1,1
1288,2002-07-15,2003-06-15,cdd,886,43,1.0,87,nuit,heures,0,1,1
1289,2000-04-30,2000-11-30,cdi,887,48,1.0,98,forfait,jours,0,0,1
1290,2001-01-02,,cdi,887,21,1.0,50,jour,heures,0,1,1
1291,2015-06-01,,cdi,888,202,1.0,287,jour,heures,0,0,0
1292,2000-01-20,2001-12-20,cdi,889,43,0.9,87,nuit,heures,0,1,1
1293,2002-02-16,2004-01-16,cdi,889,285,1.0,401,nuit,heures,0,1,1
1294,2002-09-15,2004-07-15,cdi,890,266,0.5,374,forfait,jours,1,1,1
1295,2004-07-21,2004-12-21,cdd,890,45,1.0,94,bloc,heures,0,0,0
1296,2005-01-23,,cdi,890,45,1.0,92,jour,heures,0,0,0
1297,2002-06-25,2002-08-25,cdd,891,247,1.0,350,nuit,heures,0,1,1
1298,2002-09-11,,cdi,891,247,1.0,349,jour,heures,0,1,1
1299,2001-06-20,2002-07-20,cdi,892,256,0.5,359,jour,heures,1,1,1
1300,2002-07-30,2003-03-30,cdi,892,256,0.8,359,jour,heures,0,1,1
1301,2002-09-21,2003-08-21,cdi,893,56,1.0,106,jour,heures,1,1,1
1302,2003-08-27,2004-12-27,cdi,893,56,0.8,106,jour,heures,0,0,1
1303,2000-07-01,2026-01-01,cdd,894,44,0.8,89,nuit,heures,0,1,0
1304,2015-01-24,2015-12-24,cdd,895,256,1.0,360,nuit,heures,0,1,1
1305,2000-11-30,2001-10-30,cdi,896,220,1.0,315,jour,heures,0,1,1
1306,2001-12-29,2003-05-29,cdd,896,220,1.0,315,jour,heures,0,0,1
1307,2002-07-31,2004-01-31,cdd,897,131,0.9,191,jour,heures,0,1,1
1308,2004-02-15,,cdi,897,131,0.5,191,jour,heures,0,1,1
1309,2000-01-06,2000-09-06,cdi,898,204,0.8,293,forfait,jours,0,1,1
1310,2001-12-22,2002-09-22,cdi,899,284,0.8,399,jour,heures,1,1,1
1311,2002-10-26,2004-03-26,cdi,899,284,1.0,399,jour,heures,0,1,1
1312,2004-04-07,2004-12-07,cdd,899,284,0.8,399,jour,heures,0,1,1
1313,2004-12-12,,cdi,900,34,1.0,73,jour,heures,0,1,1
1314,2000-05-28,2000-08-28,cdd,901,81,1.0,140,forfait,jours,0,0,1
1315,2000-05-15,2000-11-15,cdi,902,188,0.8,259,astreinte,astreinte,0,0,1
1316,2001-01-12,2002-05-12,cdi,902,188,0.5,259,astreinte,astreinte,0,0,1
1317,2002-06-01,,cdi,902,39,1.0,82,jour,heures,1,1,1
1318,2001-08-17,2002-02-17,cdi,903,103,1.0,163,jour,heures,0,1,1
1319,2000-05-23,,cdi,904,4,1.0,7,jour,heures,0,1,1
1320,2001-08-31,,cdi,905,221,1.0,318,nuit,heures,0,1,0
1321,2002-10-24,2002-11-24,cdd,906,126,0.5,186,forfait,jours,0,0,1
1322,2014-11-29,2015-10-29,cdi,907,200,0.5,285,bloc,heures,1,0,0
1323,2001-08-22,2002-05-22,cdi,908,210,0.5,302,jour,heures,0,1,1
1324,2000-12-19,,cdi,909,249,1.0,352,forfait,jours,0,0,1
1325,2002-04-09,2003-04-09,cdi,910,23,1.0,54,jour,heures,1,1,1
1326,2002-09-02,2003-04-02,cdd,911,103,1.0,163,jour,heures,0,1,1
1327,2000-07-14,2001-10-14,cdi,912,239,1.0,339,forfait,jours,0,1,1
1328,2001-11-01,2025-10-01,cdd,912,36,1.0,77,jour,heures,0,1,1
1329,2001-01-21,2001-12-21,cdi,913,69,0.8,121,nuit,heures,0,0,1
1330,2002-04-10,,cdi,914,263,0.8,368,jour,heures,0,1,1
1331,2000-11-22,,cdi,915,202,1.0,288,nuit,heures,0,1,0
1332,2000-09-25,2001-09-25,cdi,916,48,1.0,98,forfait,jours,0,1,1
1333,2001-10-04,2002-03-04,cdd,916,299,0.8,416,nuit,heures,0,1,0
1334,2002-03-31,2003-11-30,cdi,916,41,1.0,85,forfait,jours,1,0,1
1335,2001-09-26,2003-02-26,cdi,917,256,1.0,359,jour,heures,0,0,1
1336,2003-04-13,2004-02-13,cdd,917,247,0.8,350,nuit,heures,0,1,1
1337,2004-03-09,2025-10-01,cdd,917,247,1.0,350,nuit,heures,0,0,1
1338,2004-11-20,2005-11-20,cdi,918,299,1.0,416,nuit,heures,1,1,1
1339,2019-09-15,2020-06-15,cdi,919,72,1.0,128,nuit,heures,0,0,1
1340,2007-08-13,2008-12-13,cdi,920,262,0.9,367,bloc,heures,0,1,0
1341,2001-02-23,2002-01-23,cdi,921,28,1.0,61,jour,heures,0,0,0
1342,2002-04-28,,cdi,922,101,1.0,161,jour,heures,1,0,1
1343,2001-01-17,,cdi,923,74,1.0,131,jour,heures,0,0,1
1344,2002-02-06,2003-11-06,cdi,924,202,1.0,289,bloc,heures,0,0,0
1345,2003-11-12,2005-02-12,cdi,924,44,1.0,90,bloc,heures,0,0,0
1346,2005-02-15,2006-08-15,cdi,924,289,1.0,405,forfait,jours,1,0,1
1347,2002-11-20,,cdi,925,146,1.0,206,jour,heures,0,0,1
1348,2004-09-10,2006-03-10,cdi,926,56,1.0,106,jour,heures,0,0,1
1349,2001-07-31,2002-05-31,cdi,927,207,1.0,297,jour,heures,0,0,1
1350,2001-01-01,,cdi,928,210,0.8,302,jour,heures,0,1,1
1351,2000-09-08,2001-04-08,cdi,929,163,0.8,231,forfait,jours,1,1,1
1352,2000-01-11,2000-05-11,cdd,930,129,1.0,189,jour,heures,0,0,1
1353,2008-05-18,2009-07-18,cdi,931,220,0.5,315,jour,heures,0,0,1
1354,2009-08-04,2011-04-04,cdi,931,220,0.6,315,jour,heures,1,1,1
1355,2011-04-18,2012-08-18,apprenti,931,220,1.0,316,nuit,heures,0,0,1
1356,2016-01-26,,cdi,932,221,0.8,317,jour,heures,0,1,1
1357,2002-02-26,2002-12-26,cdd,933,136,0.8,196,nuit,heures,0,1,1
1358,2003-01-23,2003-09-23,cdi,933,136,1.0,196,nuit,heures,0,0,1
1359,2003-11-21,2005-07-21,cdi,933,43,0.8,87,nuit,heures,0,1,1
1360,2007-03-10,2008-10-10,cdi,934,221,0.8,318,nuit,heures,0,0,1
1361,2020-03-01,2021-01-01,cdi,935,258,1.0,362,jour,heures,0,1,1
1362,2002-07-08,2004-03-08,cdi,936,17,1.0,42,jour,heures,0,1,1
1363,2004-04-10,2005-11-10,cdi,936,17,1.0,42,jour,heures,0,1,1
1364,2002-04-14,2004-04-14,cdi,937,9,1.0,24,astreinte,astreinte,0,0,1
1365,2000-01-12,2001-12-12,cdi,938,121,1.0,181,jour,heures,0,1,1
1366,2002-05-04,2004-02-04,cdi,939,108,1.0,168,jour,heures,1,1,1
1367,2000-02-19,2001-02-19,cdi,940,80,1.0,139,forfait,jours,0,0,1
1368,2009-07-21,2011-02-21,cdi,941,45,1.0,92,jour,heures,0,1,1
1369,2011-04-20,2012-07-20,cdi,941,299,1.0,416,nuit,heures,0,1,1
1370,2001-07-09,2001-09-09,cdd,942,260,1.0,364,nuit,heures,0,0,1
1371,2001-09-16,,cdi,942,43,0.5,87,nuit,heures,0,0,1
1372,2002-06-04,2004-02-04,cdi,943,153,1.0,215,forfait,jours,1,1,1
1373,2004-02-14,2004-12-14,cdi,943,153,0.8,215,forfait,jours,0,0,1
1374,2005-01-29,2005-08-29,cdi,943,153,1.0,215,forfait,jours,0,0,1
1375,2001-04-21,2002-04-21,cdd,944,210,1.0,303,nuit,heures,0,0,0
1376,2000-11-12,,cdi,945,61,1.0,111,jour,heures,1,0,1
1377,2010-10-08,,cdi,946,221,0.8,318,nuit,heures,0,0,1
1378,2002-03-23,2003-11-23,cdi,947,47,0.8,97,forfait,jours,0,1,1
1379,2001-11-19,2002-08-19,cdi,948,49,1.0,99,nuit,heures,1,1,1
1380,2002-09-07,,cdi,948,49,1.0,99,nuit,heures,0,0,1
1381,2002-02-25,,cdi,949,220,0.8,315,jour,heures,1,0,1
1382,2000-01-25,2001-01-25,cdd,950,271,1.0,382,astreinte,astreinte,0,0,0
1383,2001-02-11,2003-01-11,cdi,950,271,1.0,382,astreinte,astreinte,0,0,1
1384,2003-03-09,2004-07-09,cdi,950,282,1.0,395,jour,heures,0,0,0
1385,2002-01-22,2003-06-22,cdd,951,99,0.9,159,jour,heures,0,0,1
1386,2002-06-09,2004-01-09,cdi,952,136,1.0,196,nuit,heures,0,0,1
1387,2001-04-01,2001-12-01,cdi,953,192,1.0,269,jour,heures,0,1,1
1388,2003-09-29,2005-07-29,cdi,954,47,1.0,97,forfait,jours,0,0,1
1389,2001-08-16,,cdi,955,136,1.0,196,nuit,heures,0,0,1
1390,2000-01-06,,cdi,956,286,0.5,402,jour,heures,0,0,0
1391,2000-07-18,2002-05-18,cdi,957,43,0.5,87,nuit,heures,0,1,1
1392,2001-10-28,2002-02-28,cdd,958,257,1.0,361,nuit,heures,1,1,1
1393,2002-04-13,,cdi,958,257,1.0,361,nuit,heures,1,0,1
1394,2011-04-05,,cdi,959,265,1.0,373,forfait,jours,1,1,0
1395,2002-04-08,,cdi,960,133,0.8,193,jour,heures,1,1,1
1396,2020-01-22,2020-06-22,cdd,961,258,1.0,362,jour,heures,0,1,1
1397,2003-02-07,2003-11-07,cdi,962,16,1.0,40,jour,heures,0,1,1
1398,2003-12-23,2005-07-23,cdi,962,16,1.0,40,jour,heures,0,1,1
1399,2005-08-04,,cdi,962,16,1.0,40,jour,heures,0,1,1
1400,2001-09-17,2003-05-17,cdi,963,22,0.6,52,jour,heures,0,0,1
1401,2008-07-02,2009-05-02,cdi,964,200,0.9,284,nuit,heures,0,1,0
1402,2009-06-02,2011-03-02,cdi,964,44,1.0,88,jour,heures,0,0,1
1403,2002-07-11,2004-06-11,cdi,965,41,1.0,85,forfait,jours,1,0,1
1404,2015-02-28,2015-12-28,cdi,966,210,1.0,303,nuit,heures,0,0,1
1405,2002-02-02,2003-04-02,cdi,967,73,1.0,129,jour,heures,0,0,1
1406,2003-05-21,,cdi,967,98,1.0,158,jour,heures,1,1,1
1407,2002-05-06,2004-04-06,cdi,968,285,0.8,401,nuit,heures,0,0,1
1408,2004-05-26,2005-08-26,cdi,968,285,0.9,400,jour,heures,0,1,1
1409,2005-09-25,2025-11-01,cdd,968,285,1.0,401,nuit,heures,0,0,1
1410,2000-09-22,2001-08-22,cdd,969,98,1.0,158,jour,heures,1,0,1
1411,2001-08-31,2003-08-31,cdi,969,98,1.0,158,jour,heures,1,0,1
1412,2003-09-08,2005-07-08,cdi,969,98,1.0,158,jour,heures,0,1,1
1413,2011-12-31,2012-12-31,cdd,970,70,1.0,124,nuit,heures,0,1,1
1414,2001-02-14,2002-10-14,cdi,971,48,0.5,98,forfait,jours,0,1,1
1415,2014-03-04,2014-05-04,cdd,972,260,0.8,364,nuit,heures,0,1,1
1416,2014-03-06,2015-09-06,cdd,973,264,1.0,372,jour,heures,1,0,1
1417,2001-07-30,2002-06-30,cdi,974,38,1.0,81,jour,heures,0,0,1
1418,2018-01-20,2019-02-20,cdi,975,160,0.5,227,astreinte,astreinte,0,0,0
1419,2019-03-01,2025-11-01,cdd,975,160,1.0,227,astreinte,astreinte,0,0,1
1420,2008-08-21,2010-08-21,cdi,976,246,1.0,348,jour,heures,0,1,1
1421,2010-09-04,2011-04-04,cdi,976,207,1.0,297,jour,heures,0,0,1
1422,2011-05-04,2012-03-04,cdd,976,207,1.0,297,jour,heures,0,0,1
1423,2012-05-01,2014-03-01,cdi,976,207,1.0,297,jour,heures,0,1,1
1424,2014-04-08,,cdi,976,207,1.0,297,jour,heures,0,1,1
1425,2002-12-27,2003-09-27,cdi,977,272,0.8,385,astreinte,astreinte,0,0,1
1426,2001-01-08,2002-11-08,cdi,978,69,1.0,120,jour,heures,0,0,0
1427,2002-12-22,2003-07-22,cdd,978,69,1.0,122,astreinte,astreinte,0,0,1
1428,2003-08-29,2004-07-29,cdi,978,69,1.0,120,jour,heures,1,1,1
1429,2002-09-11,2003-08-11,cdi,979,21,0.5,50,jour,heures,0,0,1
1430,2000-06-30,2001-06-30,cdd,980,263,0.8,370,bloc,heures,0,0,0
1431,2017-01-03,2018-05-03,cdd,981,51,0.6,101,nuit,heures,1,1,1
1432,2018-05-11,2018-12-11,cdi,981,286,1.0,402,jour,heures,0,1,1
1433,2019-02-01,2020-10-01,cdi,981,286,1.0,402,jour,heures,0,1,1
1434,2020-11-22,2021-06-22,cdi,981,286,1.0,402,jour,heures,0,1,1
1435,2016-07-09,2017-06-09,cdi,982,47,0.8,97,forfait,jours,0,0,1
1436,2017-06-10,2019-03-10,cdi,982,47,1.0,97,forfait,jours,0,0,0
1437,2019-05-06,2020-09-06,cdd,982,205,0.8,294,jour,heures,0,1,1
1438,2002-04-18,,cdi,983,103,0.8,163,jour,heures,1,1,0
1439,2015-10-27,2017-01-27,apprenti,984,195,1.0,275,jour,heures,0,1,1
1440,2017-02-20,2018-02-20,cdd,984,220,0.5,315,jour,heures,0,1,1
1441,2018-03-18,2020-01-18,cdi,984,220,1.0,315,jour,heures,0,1,1
1442,2000-04-26,2002-02-26,cdi,985,45,0.5,92,jour,heures,0,0,0
1443,2002-04-19,2003-04-19,cdd,985,45,1.0,95,astreinte,astreinte,0,0,0
1444,2000-02-07,2001-04-07,cdi,986,41,1.0,85,forfait,jours,0,1,1
1445,2001-06-04,2001-12-04,cdi,986,41,0.8,85,forfait,jours,1,1,1
1446,2007-12-12,2009-03-12,cdi,987,247,1.0,350,nuit,heures,0,0,1
1447,2000-07-04,,cdi,988,247,1.0,349,jour,heures,1,0,1
1448,2002-01-31,2003-03-31,cdi,989,247,0.8,350,nuit,heures,0,1,1
1449,2003-05-29,2004-11-29,cdi,989,220,0.5,315,jour,heures,1,0,1
1450,2000-04-26,2002-02-26,cdi,990,289,1.0,405,forfait,jours,0,0,0
1451,2006-08-24,2007-12-24,cdi,991,262,1.0,366,nuit,heures,0,0,0
1452,2008-01-09,,cdi,991,262,1.0,367,bloc,heures,0,1,0
1453,2016-01-17,,cdi,992,99,1.0,159,jour,heures,1,0,1
1454,2001-08-31,2003-01-31,cdi,993,30,0.6,66,astreinte,astreinte,1,0,1
1455,2003-02-19,2005-02-19,cdi,993,10,1.0,25,jour,heures,0,0,1
1456,2005-04-11,2006-04-11,cdi,994,220,1.0,315,jour,heures,0,0,1
1457,2006-05-27,2007-04-27,cdi,994,220,1.0,315,jour,heures,0,1,1
1458,2005-04-21,2007-04-21,cdi,995,148,1.0,208,forfait,jours,0,0,1
1459,2007-05-04,,cdi,995,148,1.0,208,forfait,jours,1,1,0
1460,2002-04-25,2003-05-25,cdd,996,227,0.9,325,nuit,heures,1,0,1
1461,2005-10-26,2006-10-26,cdi,997,194,1.0,274,astreinte,astreinte,1,0,1
1462,2016-10-30,2018-04-30,cdd,998,202,0.9,289,bloc,heures,0,0,0
1463,2001-07-16,2002-08-16,cdi,999,196,1.0,277,jour,heures,1,0,1
1464,2000-01-06,2000-07-06,cdd,1000,136,1.0,196,nuit,heures,0,1,1
1465,2003-05-18,2005-01-18,cdi,1001,120,1.0,180,forfait,jours,0,1,1
1466,2001-11-22,,cdi,1002,197,0.8,278,jour,heures,0,1,1
1467,2000-10-16,2001-09-16,cdi,1003,148,0.5,208,forfait,jours,0,0,1
1468,2011-01-22,2011-10-22,cdd,1004,271,1.0,381,nuit,heures,0,1,1
1469,2011-12-14,2012-01-14,cdd,1004,271,0.5,380,jour,heures,1,0,0
1470,2002-12-06,2003-10-06,cdi,1005,210,1.0,303,nuit,heures,0,1,1
1471,2003-11-20,2025-12-01,cdd,1005,261,1.0,365,nuit,heures,0,1,1
1472,2010-12-18,2012-05-18,cdi,1006,269,1.0,377,jour,heures,0,1,1
1473,2002-10-03,2002-12-03,cdd,1007,261,0.8,365,nuit,heures,0,1,1
1474,2007-08-01,2008-12-01,cdi,1008,204,0.8,293,forfait,jours,0,0,1
1475,2008-12-25,2010-12-25,cdi,1008,204,0.5,293,forfait,jours,0,0,1
1476,2000-05-27,2001-09-27,cdi,1009,7,1.0,18,astreinte,astreinte,0,0,1
1477,2002-05-20,2002-12-20,cdd,1010,286,1.0,402,jour,heures,0,0,1
1478,2005-09-03,2006-07-03,apprenti,1011,169,1.0,237,jour,heures,0,1,1
1479,2000-04-06,2002-02-06,cdi,1012,224,0.9,322,nuit,heures,1,1,1
1480,2002-02-08,2003-06-08,cdd,1012,224,1.0,322,nuit,heures,0,1,1
1481,2003-07-04,2004-10-04,cdi,1012,29,1.0,64,astreinte,astreinte,0,0,1
1482,2000-05-28,2000-07-28,cdd,1013,261,0.8,365,nuit,heures,0,0,1
1483,2019-10-14,,cdi,1014,249,0.6,352,forfait,jours,1,1,1
1484,2000-04-16,2001-04-16,cdd,1015,221,0.8,317,jour,heures,0,0,1
1485,2019-07-24,,cdi,1016,285,1.0,400,jour,heures,0,0,1
1486,2000-10-19,2001-06-19,cdi,1017,161,1.0,228,jour,heures,0,0,1
1487,2001-07-13,2003-03-13,cdi,1017,161,0.8,228,jour,heures,0,0,1
1488,2003-04-12,2004-07-12,cdd,1017,161,0.9,229,astreinte,astreinte,0,0,1
1489,2004-07-15,2006-03-15,cdi,1017,161,1.0,229,astreinte,astreinte,1,0,1
1490,2006-04-18,,cdi,1017,161,1.0,228,jour,heures,1,1,1
1491,2001-05-10,2003-02-10,cdi,1018,43,1.0,87,nuit,heures,0,0,1
1492,2003-02-21,2003-03-21,cdd,1018,43,1.0,87,nuit,heures,0,1,1
1493,2000-03-12,2001-03-12,cdi,1019,100,1.0,160,jour,heures,0,0,1
1494,2000-09-21,2002-09-21,cdi,1020,247,1.0,349,jour,heures,1,1,1
1495,2002-11-13,2026-03-01,cdd,1021,221,1.0,317,jour,heures,0,0,1
1496,2000-03-23,2001-06-23,cdi,1022,256,1.0,360,nuit,heures,0,1,1
1497,2001-07-09,2002-12-09,cdd,1022,285,0.8,401,nuit,heures,0,0,1
1498,2020-11-02,2022-05-02,apprenti,1023,189,1.0,260,jour,heures,0,1,1
1499,2000-04-22,2000-11-22,cdi,1024,299,1.0,416,nuit,heures,0,0,1
1500,2000-12-15,2001-11-15,cdi,1024,299,0.8,416,nuit,heures,0,0,1
