id,id_contrat,code,debut,fin
2949,1273,CA,2025-03-14,2025-03-14
2950,1273,CA,2025-05-02,2025-05-02
2951,1273,CA,2025-07-28,2025-08-01
2952,1273,CA,2025-08-22,2025-08-22
2953,1273,CA,2025-08-29,2025-08-29
2954,1276,CA,2024-10-15,2024-10-15
2955,1276,CA,2024-11-08,2024-11-08
2956,1276,CA,2024-11-12,2024-11-12
2957,1276,CA,2024-12-02,2024-12-03
2958,1276,CA,2024-12-24,2024-12-30
2959,1276,CA,2025-01-21,2025-01-24
2960,1276,CA,2025-03-06,2025-03-12
2961,1276,CA,2025-05-16,2025-05-16
2962,1276,CA,2025-05-28,2025-05-30
2963,1280,CA,2024-09-09,2024-09-09
2964,1280,CA,2025-04-01,2025-04-04
2965,1280,CA,2025-04-14,2025-04-16
2966,1280,CA,2025-05-06,2025-05-07
2967,1280,CA,2025-05-27,2025-06-02
2968,1280,CA,2025-06-23,2025-06-25
2969,1280,CA,2025-07-24,2025-07-25
2970,1280,CA,2025-07-31,2025-08-01
2971,1280,CA,2025-08-13,2025-08-14
2972,1280,CA,2025-08-18,2025-08-18
2973,1282,CA,2024-10-11,2024-10-15
2974,1282,CA,2024-12-06,2024-12-10
2975,1282,CA,2025-02-12,2025-02-18
2976,1282,CA,2025-02-20,2025-02-26
2977,1282,CA,2025-08-12,2025-08-14
2978,1282,CA,2025-08-18,2025-08-18
2979,1284,CA,2025-01-28,2025-01-29
2980,1284,CA,2025-03-03,2025-03-04
2981,1284,CA,2025-03-12,2025-03-14
2982,1284,CA,2025-04-03,2025-04-07
2983,1284,CA,2025-04-10,2025-04-16
2984,1284,CA,2025-05-02,2025-05-06
2985,1284,CA,2025-07-04,2025-07-04
2986,1286,CA,2024-09-24,2024-09-25
2987,1286,CA,2024-10-29,2024-10-31
2988,1286,CA,2024-11-04,2024-11-04
2989,1286,RTT,2025-02-03,2025-02-03
2990,1286,RTT,2025-02-25,2025-02-25
2991,1286,CA,2025-03-12,2025-03-13
2992,1286,RTT,2025-04-04,2025-04-07
2993,1286,CA,2025-04-10,2025-04-10
2994,1286,RTT,2025-04-15,2025-04-15
2995,1286,CA,2025-04-22,2025-04-22
2996,1286,CA,2025-05-02,2025-05-06
2997,1286,CA,2025-05-16,2025-05-20
2998,1286,CA,2025-06-02,2025-06-03
2999,1286,RTT,2025-07-25,2025-07-25
3000,1286,RTT,2025-07-30,2025-07-30
3001,1286,CA,2025-08-06,2025-08-07
3002,1286,RTT,2025-08-18,2025-08-19
3003,1290,CA,2024-10-09,2024-10-11
3004,1290,CA,2024-10-16,2024-10-22
3005,1290,CA,2025-04-14,2025-04-15
3006,1290,CA,2025-05-15,2025-05-20
3007,1290,CA,2025-06-12,2025-06-12
3008,1290,CA,2025-08-01,2025-08-05
3009,1290,CA,2025-08-07,2025-08-14
3010,1290,CA,2025-08-18,2025-08-18
3011,1291,CA,2024-09-17,2024-09-19
3012,1291,CA,2024-09-27,2024-10-02
3013,1291,CA,2024-12-09,2024-12-11
3014,1291,CA,2025-01-23,2025-01-28
3015,1291,CA,2025-02-11,2025-02-11
3016,1291,CA,2025-04-08,2025-04-10
3017,1291,CA,2025-05-30,2025-06-03
3018,1291,CA,2025-07-31,2025-08-04
3019,1296,CA,2024-10-02,2024-10-04
3020,1296,CA,2024-10-21,2024-10-25
3021,1296,CA,2024-11-22,2024-11-27
3022,1296,CA,2025-05-13,2025-05-19
3023,1296,CA,2025-05-26,2025-05-26
3024,1296,CA,2025-07-09,2025-07-11
3025,1296,CA,2025-08-12,2025-08-14
3026,1296,CA,2025-08-18,2025-08-19
3027,1298,CA,2024-09-03,2024-09-06
3028,1298,CA,2024-09-20,2024-09-23
3029,1298,CA,2024-10-16,2024-10-16
3030,1298,CA,2024-11-29,2024-12-03
3031,1298,CA,2025-01-20,2025-01-21
3032,1298,CA,2025-02-21,2025-02-25
3033,1298,CA,2025-03-11,2025-03-11
3034,1298,CA,2025-04-16,2025-04-16
3035,1298,CA,2025-05-22,2025-05-26
3036,1298,CA,2025-08-08,2025-08-12
3037,1298,CA,2025-08-18,2025-08-19
3038,1303,CA,2024-09-30,2024-10-03
3039,1303,CA,2024-10-07,2024-10-08
3040,1303,CA,2024-11-18,2024-11-20
3041,1303,CA,2025-01-14,2025-01-14
3042,1303,CA,2025-01-20,2025-01-21
3043,1303,CA,2025-02-18,2025-02-20
3044,1303,CA,2025-03-20,2025-03-24
3045,1303,CA,2025-03-26,2025-03-28
3046,1308,CA,2025-04-11,2025-04-15
3047,1308,CA,2025-05-09,2025-05-15
3048,1308,CA,2025-08-06,2025-08-11
3049,1313,CA,2024-09-06,2024-09-06
3050,1313,CA,2024-09-16,2024-09-19
3051,1313,CA,2024-10-07,2024-10-10
3052,1313,CA,2024-10-15,2024-10-18
3053,1313,CA,2024-10-24,2024-10-24
3054,1313,CA,2024-12-13,2024-12-17
3055,1313,CA,2025-01-15,2025-01-20
3056,1313,CA,2025-02-28,2025-03-04
3057,1317,CA,2024-10-09,2024-10-09
3058,1317,CA,2024-11-07,2024-11-08
3059,1317,CA,2024-11-12,2024-11-12
3060,1317,CA,2024-12-26,2024-12-27
3061,1317,CA,2025-01-07,2025-01-07
3062,1317,CA,2025-02-12,2025-02-17
3063,1317,CA,2025-02-24,2025-02-24
3064,1317,CA,2025-04-11,2025-04-11
3065,1317,CA,2025-05-19,2025-05-21
3066,1317,CA,2025-08-22,2025-08-29
3067,1319,CA,2024-11-12,2024-11-13
3068,1319,CA,2025-01-16,2025-01-21
3069,1319,CA,2025-03-06,2025-03-06
3070,1319,CA,2025-04-22,2025-04-22
3071,1319,CA,2025-04-25,2025-04-28
3072,1319,CA,2025-05-14,2025-05-14
3073,1319,CA,2025-05-20,2025-05-22
3074,1319,CA,2025-05-28,2025-06-04
3075,1319,CA,2025-07-08,2025-07-10
3076,1319,CA,2025-08-11,2025-08-11
3077,1320,CA,2024-09-19,2024-09-20
3078,1320,CA,2024-10-10,2024-10-10
3079,1320,CA,2024-10-22,2024-10-23
3080,1320,CA,2024-11-04,2024-11-05
3081,1320,CA,2024-11-18,2024-11-18
3082,1320,CA,2024-12-10,2024-12-16
3083,1320,CA,2025-01-09,2025-01-13
3084,1320,CA,2025-05-14,2025-05-14
3085,1320,CA,2025-07-04,2025-07-04
3086,1320,CA,2025-08-05,2025-08-06
3087,1320,CA,2025-08-20,2025-08-26
3088,1324,CA,2024-09-02,2024-09-02
3089,1324,CA,2024-09-13,2024-09-23
3090,1324,RTT,2024-09-19,2024-09-19
3091,1324,RTT,2024-09-27,2024-09-27
3092,1324,CA,2024-10-24,2024-10-25
3093,1324,RTT,2024-11-15,2024-11-18
3094,1324,RTT,2024-11-29,2024-11-29
3095,1324,RTT,2024-12-30,2024-12-30
3096,1324,CA,2025-01-02,2025-01-03
3097,1324,RTT,2025-01-14,2025-01-14
3098,1324,CA,2025-03-21,2025-03-25
3099,1324,CA,2025-05-15,2025-05-20
3100,1324,RTT,2025-05-15,2025-05-15
3101,1324,RTT,2025-05-22,2025-05-22
3102,1324,CA,2025-07-08,2025-07-11
3103,1324,CA,2025-07-30,2025-07-31
3104,1324,RTT,2025-08-06,2025-08-07
3105,1328,CA,2024-10-31,2024-10-31
3106,1328,CA,2024-11-04,2024-11-04
3107,1328,CA,2024-12-27,2025-01-03
3108,1328,CA,2025-04-07,2025-04-10
3109,1328,CA,2025-05-14,2025-05-14
3110,1328,CA,2025-07-03,2025-07-08
3111,1328,CA,2025-07-11,2025-07-11
3112,1328,CA,2025-07-15,2025-07-15
3113,1328,CA,2025-07-25,2025-07-29
3114,1330,CA,2024-10-11,2024-10-14
3115,1330,CA,2024-11-27,2024-11-27
3116,1330,CA,2025-01-03,2025-01-03
3117,1330,CA,2025-05-13,2025-05-15
3118,1330,CA,2025-05-27,2025-06-02
3119,1330,CA,2025-06-27,2025-07-01
3120,1330,CA,2025-07-23,2025-07-23
3121,1330,CA,2025-08-05,2025-08-06
3122,1330,CA,2025-08-26,2025-08-26
3123,1331,CA,2024-09-12,2024-09-18
3124,1331,CA,2025-02-14,2025-02-18
3125,1331,CA,2025-03-07,2025-03-10
3126,1331,CA,2025-04-03,2025-04-08
3127,1331,CA,2025-07-18,2025-07-24
3128,1331,CA,2025-07-28,2025-07-29
3129,1331,CA,2025-08-07,2025-08-07
3130,1337,CA,2024-09-12,2024-09-13
3131,1337,CA,2024-12-10,2024-12-13
3132,1337,CA,2025-03-17,2025-03-21
3133,1337,CA,2025-03-25,2025-03-27
3134,1337,CA,2025-04-25,2025-04-25
3135,1337,CA,2025-07-03,2025-07-07
3136,1337,CA,2025-07-10,2025-07-11
3137,1337,CA,2025-07-31,2025-08-01
3138,1337,CA,2025-08-22,2025-08-26
3139,1342,CA,2024-09-27,2024-09-30
3140,1342,CA,2024-11-18,2024-11-19
3141,1342,CA,2024-11-26,2024-11-26
3142,1342,CA,2025-01-06,2025-01-10
3143,1342,CA,2025-01-20,2025-01-22
3144,1342,CA,2025-01-27,2025-01-28
3145,1342,CA,2025-04-30,2025-04-30
3146,1342,CA,2025-05-19,2025-05-21
3147,1342,CA,2025-06-20,2025-06-24
3148,1343,CA,2024-10-10,2024-10-14
3149,1343,CA,2024-10-31,2024-10-31
3150,1343,CA,2024-11-20,2024-11-20
3151,1343,CA,2024-12-11,2024-12-12
3152,1343,CA,2024-12-30,2024-12-30
3153,1343,CA,2025-01-20,2025-01-24
3154,1343,CA,2025-03-28,2025-04-03
3155,1343,CA,2025-05-15,2025-05-19
3156,1347,CA,2025-02-11,2025-02-12
3157,1347,CA,2025-02-19,2025-02-24
3158,1347,CA,2025-03-17,2025-03-21
3159,1347,CA,2025-04-10,2025-04-17
3160,1347,CA,2025-06-04,2025-06-05
3161,1347,CA,2025-07-15,2025-07-17
3162,1347,CA,2025-08-13,2025-08-13
3163,1350,CA,2024-09-10,2024-09-10
3164,1350,CA,2024-11-25,2024-11-29
3165,1350,CA,2025-01-27,2025-01-27
3166,1350,CA,2025-02-06,2025-02-10
3167,1350,CA,2025-04-23,2025-04-25
3168,1350,CA,2025-05-13,2025-05-13
3169,1350,CA,2025-06-17,2025-06-18
3170,1350,CA,2025-06-26,2025-07-01
3171,1356,CA,2024-09-17,2024-09-19
3172,1356,CA,2024-10-03,2024-10-03
3173,1356,CA,2025-04-24,2025-04-29
3174,1356,CA,2025-06-13,2025-06-19
3175,1356,CA,2025-07-16,2025-07-17
3176,1356,CA,2025-07-29,2025-08-01
3177,1356,CA,2025-08-26,2025-08-28
3178,1371,CA,2024-09-18,2024-09-19
3179,1371,CA,2025-03-07,2025-03-11
3180,1371,CA,2025-06-19,2025-06-24
3181,1371,CA,2025-07-01,2025-07-03
3182,1371,CA,2025-07-08,2025-07-08
3183,1376,CA,2024-10-01,2024-10-04
3184,1376,CA,2024-10-25,2024-10-29
3185,1376,CA,2025-02-28,2025-03-10
3186,1376,CA,2025-03-28,2025-03-28
3187,1376,CA,2025-04-15,2025-04-15
3188,1376,CA,2025-04-22,2025-04-25
3189,1376,CA,2025-05-13,2025-05-13
3190,1376,CA,2025-05-19,2025-05-19
3191,1376,CA,2025-07-31,2025-07-31
3192,1376,CA,2025-08-07,2025-08-11
3193,1377,CA,2024-10-08,2024-10-09
3194,1377,CA,2024-10-28,2024-10-29
3195,1377,CA,2024-11-05,2024-11-05
3196,1377,CA,2025-04-03,2025-04-03
3197,1377,CA,2025-04-30,2025-05-09
3198,1377,CA,2025-05-19,2025-05-19
3199,1377,CA,2025-07-07,2025-07-08
3200,1377,CA,2025-08-05,2025-08-08
3201,1380,CA,2024-09-13,2024-09-17
3202,1380,CA,2024-12-02,2024-12-04
3203,1380,CA,2024-12-27,2024-12-30
3204,1380,CA,2025-01-22,2025-01-24
3205,1380,CA,2025-07-09,2025-07-11
3206,1380,CA,2025-07-21,2025-07-23
3207,1380,CA,2025-07-31,2025-08-05
3208,1380,CA,2025-08-08,2025-08-11
3209,1380,CA,2025-08-14,2025-08-14
3210,1380,CA,2025-08-18,2025-08-18
3211,1381,CA,2024-10-07,2024-10-09
3212,1381,CA,2024-11-18,2024-11-20
3213,1381,CA,2024-12-10,2024-12-13
3214,1381,CA,2024-12-23,2024-12-23
3215,1381,CA,2025-02-11,2025-02-12
3216,1381,CA,2025-04-10,2025-04-10
3217,1381,CA,2025-07-28,2025-07-29
3218,1381,CA,2025-08-05,2025-08-07
3219,1389,CA,2024-12-24,2025-01-06
3220,1389,CA,2025-03-14,2025-03-21
3221,1389,CA,2025-05-13,2025-05-15
3222,1389,CA,2025-05-22,2025-05-23
3223,1389,CA,2025-07-16,2025-07-17
3224,1389,CA,2025-08-06,2025-08-07
3225,1390,CA,2024-11-15,2024-11-21
3226,1390,CA,2025-04-15,2025-04-17
3227,1390,CA,2025-07-03,2025-07-03
3228,1390,CA,2025-07-21,2025-07-22
3229,1390,CA,2025-08-26,2025-08-27
3230,1393,CA,2024-10-02,2024-10-02
3231,1393,CA,2024-11-25,2024-11-27
3232,1393,CA,2024-12-05,2024-12-06
3233,1393,CA,2024-12-16,2024-12-17
3234,1393,CA,2025-01-22,2025-01-24
3235,1393,CA,2025-03-04,2025-03-05
3236,1393,CA,2025-04-30,2025-04-30
3237,1393,CA,2025-05-22,2025-05-22
3238,1393,CA,2025-06-02,2025-06-05
3239,1393,CA,2025-08-01,2025-08-05
3240,1394,RTT,2024-09-18,2024-09-19
3241,1394,CA,2024-09-23,2024-09-27
3242,1394,RTT,2025-01-30,2025-01-30
3243,1394,RTT,2025-02-24,2025-02-24
3244,1394,CA,2025-03-17,2025-03-18
3245,1394,CA,2025-04-24,2025-04-25
3246,1394,RTT,2025-05-05,2025-05-05
3247,1394,CA,2025-05-07,2025-05-13
3248,1394,RTT,2025-05-09,2025-05-12
3249,1394,CA,2025-05-19,2025-05-21
3250,1394,CA,2025-06-16,2025-06-17
3251,1394,RTT,2025-06-19,2025-06-19
3252,1394,CA,2025-07-16,2025-07-16
3253,1394,RTT,2025-07-17,2025-07-18
3254,1394,CA,2025-08-21,2025-08-22
3255,1395,CA,2024-09-16,2024-09-16
3256,1395,CA,2024-11-05,2024-11-07
3257,1395,CA,2024-12-31,2025-01-07
3258,1395,CA,2025-01-27,2025-01-31
3259,1395,CA,2025-02-10,2025-02-10
3260,1395,CA,2025-02-17,2025-02-19
3261,1395,CA,2025-03-27,2025-03-31
3262,1395,CA,2025-04-24,2025-04-24
3263,1395,CA,2025-05-30,2025-06-02
3264,1399,CA,2024-10-04,2024-10-07
3265,1399,CA,2024-11-08,2024-11-08
3266,1399,CA,2024-11-18,2024-11-20
3267,1399,CA,2024-12-27,2024-12-27
3268,1399,CA,2025-02-07,2025-02-10
3269,1399,CA,2025-03-20,2025-03-21
3270,1399,CA,2025-03-26,2025-03-27
3271,1399,CA,2025-04-16,2025-04-16
3272,1399,CA,2025-04-18,2025-04-18
3273,1399,CA,2025-06-11,2025-06-11
3274,1399,CA,2025-08-08,2025-08-12
3275,1406,CA,2024-12-19,2024-12-23
3276,1406,CA,2025-03-17,2025-03-19
3277,1406,CA,2025-03-24,2025-03-25
3278,1406,CA,2025-04-08,2025-04-10
3279,1406,CA,2025-05-05,2025-05-07
3280,1406,CA,2025-05-14,2025-05-20
3281,1406,CA,2025-08-18,2025-08-20
3282,1409,CA,2024-09-09,2024-09-12
3283,1409,CA,2024-10-04,2024-10-09
3284,1409,CA,2025-02-17,2025-02-17
3285,1409,CA,2025-03-25,2025-04-01
3286,1409,CA,2025-04-23,2025-04-29
3287,1409,CA,2025-06-17,2025-06-20
3288,1409,CA,2025-08-05,2025-08-05
3289,1419,CA,2024-10-16,2024-10-22
3290,1419,CA,2025-02-14,2025-02-14
3291,1419,CA,2025-03-14,2025-03-17
3292,1419,CA,2025-03-21,2025-03-26
3293,1419,CA,2025-04-01,2025-04-02
3294,1419,CA,2025-05-16,2025-05-16
3295,1419,CA,2025-05-28,2025-05-30
3296,1419,CA,2025-06-11,2025-06-17
3297,1419,CA,2025-08-28,2025-08-29
3298,1424,CA,2024-10-17,2024-10-22
3299,1424,CA,2025-01-14,2025-01-20
3300,1424,CA,2025-02-19,2025-02-21
3301,1424,CA,2025-03-26,2025-03-31
3302,1424,CA,2025-05-12,2025-05-14
3303,1424,CA,2025-05-21,2025-05-22
3304,1424,CA,2025-06-23,2025-06-25
3305,1438,CA,2024-10-17,2024-10-17
3306,1438,CA,2025-03-10,2025-03-12
3307,1438,CA,2025-06-13,2025-06-19
3308,1438,CA,2025-07-03,2025-07-07
3309,1438,CA,2025-07-10,2025-07-11
3310,1438,CA,2025-07-15,2025-07-15
3311,1438,CA,2025-07-25,2025-07-25
3312,1438,CA,2025-08-01,2025-08-07
3313,1447,CA,2024-10-31,2024-10-31
3314,1447,CA,2024-11-04,2024-11-08
3315,1447,CA,2024-11-12,2024-11-14
3316,1447,CA,2024-11-21,2024-11-25
3317,1447,CA,2025-03-18,2025-03-20
3318,1447,CA,2025-05-28,2025-06-03
3319,1447,CA,2025-07-02,2025-07-04
3320,1452,CA,2024-09-26,2024-09-27
3321,1452,CA,2025-03-13,2025-03-17
3322,1452,CA,2025-04-03,2025-04-03
3323,1452,CA,2025-04-11,2025-04-11
3324,1452,CA,2025-05-15,2025-05-21
3325,1452,CA,2025-05-30,2025-06-04
3326,1452,CA,2025-07-25,2025-07-31
3327,1452,CA,2025-08-13,2025-08-14
3328,1452,CA,2025-08-18,2025-08-21
3329,1453,CA,2024-10-17,2024-10-21
3330,1453,CA,2025-01-07,2025-01-10
3331,1453,CA,2025-02-06,2025-02-06
3332,1453,CA,2025-04-11,2025-04-14
3333,1453,CA,2025-05-19,2025-05-20
3334,1453,CA,2025-05-26,2025-05-26
3335,1453,CA,2025-06-10,2025-06-12
3336,1453,CA,2025-07-09,2025-07-09
3337,1453,CA,2025-07-22,2025-07-24
3338,1453,CA,2025-07-28,2025-07-29
3339,1453,CA,2025-08-01,2025-08-05
3340,1453,CA,2025-08-13,2025-08-14
3341,1453,CA,2025-08-18,2025-08-18
3342,1459,CA,2024-10-08,2024-10-09
3343,1459,RTT,2024-10-21,2024-10-21
3344,1459,CA,2024-12-16,2024-12-20
3345,1459,RTT,2024-12-20,2024-12-20
3346,1459,CA,2025-02-07,2025-02-07
3347,1459,RTT,2025-02-24,2025-02-24
3348,1459,RTT,2025-03-03,2025-03-03
3349,1459,CA,2025-03-13,2025-03-14
3350,1459,CA,2025-03-31,2025-04-02
3351,1459,CA,2025-05-13,2025-05-15
3352,1459,RTT,2025-05-16,2025-05-16
3353,1459,RTT,2025-06-20,2025-06-20
3354,1459,RTT,2025-07-10,2025-07-10
3355,1459,CA,2025-07-30,2025-08-05
3356,1459,RTT,2025-08-19,2025-08-20
3357,1459,RTT,2025-08-27,2025-08-27
3358,1466,CA,2024-09-13,2024-09-16
3359,1466,CA,2024-09-23,2024-09-24
3360,1466,CA,2025-04-09,2025-04-15
3361,1466,CA,2025-07-15,2025-07-15
3362,1466,CA,2025-07-24,2025-07-31
3363,1466,CA,2025-08-04,2025-08-06
3364,1471,CA,2024-09-16,2024-09-19
3365,1471,CA,2024-10-16,2024-10-18
3366,1471,CA,2025-01-03,2025-01-07
3367,1471,CA,2025-02-03,2025-02-05
3368,1471,CA,2025-02-26,2025-02-27
3369,1471,CA,2025-04-09,2025-04-09
3370,1471,CA,2025-05-22,2025-05-23
3371,1471,CA,2025-06-10,2025-06-11
3372,1471,CA,2025-08-20,2025-08-22
3373,1483,CA,2024-09-13,2024-09-17
3374,1483,CA,2024-09-23,2024-09-24
3375,1483,RTT,2024-10-18,2024-10-18
3376,1483,RTT,2025-01-21,2025-01-22
3377,1483,CA,2025-04-02,2025-04-03
3378,1483,RTT,2025-04-08,2025-04-08
3379,1483,CA,2025-06-16,2025-06-18
3380,1483,RTT,2025-07-07,2025-07-07
3381,1483,CA,2025-07-08,2025-07-08
3382,1483,CA,2025-07-30,2025-07-30
3383,1485,CA,2024-11-08,2024-11-08
3384,1485,CA,2024-11-12,2024-11-20
3385,1485,CA,2025-01-30,2025-01-30
3386,1485,CA,2025-02-05,2025-02-07
3387,1485,CA,2025-02-14,2025-02-17
3388,1485,CA,2025-05-15,2025-05-15
3389,1485,CA,2025-07-21,2025-07-21
3390,1485,CA,2025-08-01,2025-08-05
3391,1485,CA,2025-08-12,2025-08-14
3392,1490,CA,2024-09-19,2024-09-23
3393,1490,CA,2024-10-10,2024-10-11
3394,1490,CA,2025-01-17,2025-01-17
3395,1490,CA,2025-02-04,2025-02-06
3396,1490,CA,2025-02-14,2025-02-17
3397,1490,CA,2025-03-24,2025-03-31
3398,1490,CA,2025-05-22,2025-05-26
3399,1490,CA,2025-05-30,2025-06-02
3400,1490,CA,2025-06-19,2025-06-19
3401,1490,CA,2025-07-18,2025-07-22
3402,1490,CA,2025-08-22,2025-08-22
3403,1495,CA,2024-09-25,2024-09-26
3404,1495,CA,2024-10-09,2024-10-09
3405,1495,CA,2024-10-11,2024-10-11
3406,1495,CA,2024-10-23,2024-10-23
3407,1495,CA,2024-11-22,2024-11-27
3408,1495,CA,2024-12-11,2024-12-11
3409,1495,CA,2024-12-30,2024-12-31
3410,1495,CA,2025-01-09,2025-01-14
3411,1495,CA,2025-01-16,2025-01-20
3412,1495,CA,2025-03-25,2025-03-26
3413,1495,CA,2025-07-23,2025-07-24
3414,1508,CA,2024-09-24,2024-09-24
3415,1508,CA,2024-11-14,2024-11-18
3416,1508,CA,2024-11-25,2024-11-26
3417,1508,CA,2025-05-21,2025-05-26
3418,1508,CA,2025-07-08,2025-07-11
3419,1508,CA,2025-07-15,2025-07-17
3420,1508,CA,2025-08-25,2025-08-27
3421,1510,CA,2024-09-19,2024-09-20
3422,1510,CA,2024-09-26,2024-09-26
3423,1510,CA,2024-10-28,2024-10-31
3424,1510,CA,2024-11-19,2024-11-21
3425,1510,CA,2025-02-10,2025-02-10
3426,1510,CA,2025-04-18,2025-04-18
3427,1510,CA,2025-04-22,2025-04-23
3428,1510,CA,2025-04-29,2025-05-06
3429,1510,CA,2025-05-14,2025-05-14
3430,1510,CA,2025-06-24,2025-06-26
3431,1510,CA,2025-08-21,2025-08-26
3432,1532,CA,2024-09-16,2024-09-20
3433,1532,CA,2024-10-09,2024-10-09
3434,1532,CA,2024-12-13,2024-12-18
3435,1532,CA,2024-12-23,2024-12-23
3436,1532,CA,2025-01-08,2025-01-08
3437,1532,CA,2025-01-10,2025-01-14
3438,1532,CA,2025-02-20,2025-02-24
3439,1532,CA,2025-03-24,2025-03-24
3440,1532,CA,2025-07-31,2025-08-04
3441,1541,CA,2024-09-12,2024-09-13
3442,1541,CA,2024-10-16,2024-10-16
3443,1541,CA,2024-11-04,2024-11-04
3444,1541,CA,2024-11-26,2024-11-29
3445,1541,CA,2024-12-26,2025-01-02
3446,1541,CA,2025-02-10,2025-02-10
3447,1542,CA,2024-09-04,2024-09-05
3448,1542,CA,2024-12-02,2024-12-06
3449,1542,CA,2025-01-07,2025-01-13
3450,1542,CA,2025-05-12,2025-05-13
3451,1542,CA,2025-07-09,2025-07-11
3452,1542,CA,2025-07-15,2025-07-18
3453,1542,CA,2025-08-05,2025-08-06
3454,1543,CA,2024-09-19,2024-09-20
3455,1543,CA,2024-12-02,2024-12-06
3456,1543,CA,2025-06-24,2025-06-30
3457,1543,CA,2025-08-01,2025-08-07
3458,1556,CA,2024-10-01,2024-10-01
3459,1556,CA,2025-02-18,2025-02-21
3460,1556,CA,2025-04-18,2025-04-18
3461,1556,CA,2025-05-02,2025-05-02
3462,1556,CA,2025-05-26,2025-06-06
3463,1556,CA,2025-06-10,2025-06-10
3464,1556,CA,2025-07-11,2025-07-11
3465,1556,CA,2025-08-08,2025-08-14
3466,1556,CA,2025-08-18,2025-08-20
3467,1565,CA,2024-09-03,2024-09-05
3468,1565,CA,2024-09-20,2024-09-23
3469,1565,CA,2025-02-05,2025-02-05
3470,1565,CA,2025-02-25,2025-02-28
3471,1565,CA,2025-03-20,2025-03-20
3472,1565,CA,2025-04-09,2025-04-09
3473,1565,CA,2025-05-07,2025-05-12
3474,1565,CA,2025-07-22,2025-07-30
3475,1566,CA,2024-09-19,2024-09-23
3476,1566,CA,2024-11-22,2024-11-25
3477,1566,CA,2024-12-30,2025-01-02
3478,1566,CA,2025-07-11,2025-07-11
3479,1566,CA,2025-07-15,2025-07-18
3480,1566,CA,2025-08-25,2025-08-29
3481,1577,CA,2024-11-05,2024-11-06
3482,1577,CA,2024-12-26,2024-12-26
3483,1577,CA,2025-01-02,2025-01-08
3484,1577,CA,2025-05-15,2025-05-15
3485,1577,CA,2025-05-28,2025-05-30
3486,1577,CA,2025-07-04,2025-07-10
3487,1577,CA,2025-08-14,2025-08-14
3488,1577,CA,2025-08-18,2025-08-21
3489,1577,CA,2025-08-29,2025-08-29
3490,1593,CA,2024-09-11,2024-09-11
3491,1593,CA,2024-09-17,2024-09-19
3492,1593,CA,2024-09-30,2024-10-01
3493,1593,CA,2024-12-27,2024-12-31
3494,1593,CA,2025-01-28,2025-01-29
3495,1593,CA,2025-02-14,2025-02-14
3496,1593,CA,2025-03-28,2025-03-28
3497,1593,CA,2025-05-19,2025-05-22
3498,1593,CA,2025-06-10,2025-06-12
3499,1593,CA,2025-08-13,2025-08-14
3500,1594,CA,2024-10-11,2024-10-11
3501,1594,CA,2024-10-17,2024-10-23
3502,1594,CA,2025-02-12,2025-02-18
3503,1594,CA,2025-04-25,2025-04-25
3504,1594,CA,2025-05-16,2025-05-19
3505,1594,CA,2025-07-01,2025-07-03
3506,1594,CA,2025-07-21,2025-07-22
3507,1594,CA,2025-08-22,2025-08-26
3508,1594,CA,2025-08-29,2025-08-29
3509,1595,CA,2024-12-09,2024-12-10
3510,1595,CA,2025-02-18,2025-02-19
3511,1595,CA,2025-03-03,2025-03-05
3512,1595,CA,2025-03-25,2025-03-27
3513,1595,CA,2025-05-06,2025-05-12
3514,1595,CA,2025-05-22,2025-05-22
3515,1595,CA,2025-06-16,2025-06-19
3516,1595,CA,2025-07-07,2025-07-09
3517,1595,CA,2025-08-22,2025-08-25
3518,1603,CA,2024-10-03,2024-10-07
3519,1603,CA,2025-01-10,2025-01-14
3520,1603,CA,2025-01-23,2025-02-03
3521,1603,CA,2025-03-11,2025-03-12
3522,1603,CA,2025-05-16,2025-05-22
3523,1603,CA,2025-05-28,2025-06-02
3524,1603,CA,2025-07-25,2025-07-25
3525,1608,CA,2024-09-05,2024-09-09
3526,1608,CA,2024-12-27,2025-01-06
3527,1608,CA,2025-01-27,2025-01-30
3528,1608,CA,2025-04-28,2025-04-30
3529,1608,CA,2025-07-21,2025-07-23
3530,1608,CA,2025-08-13,2025-08-14
3531,1608,CA,2025-08-18,2025-08-19
3532,1611,CA,2024-10-07,2024-10-10
3533,1611,CA,2024-12-27,2024-12-27
3534,1611,CA,2025-01-02,2025-01-03
3535,1611,CA,2025-02-13,2025-02-17
3536,1611,CA,2025-04-14,2025-04-15
3537,1611,CA,2025-06-11,2025-06-13
3538,1611,CA,2025-06-19,2025-06-25
3539,1611,CA,2025-08-28,2025-08-29
3540,1616,CA,2024-09-17,2024-09-19
3541,1616,CA,2024-09-23,2024-09-27
3542,1616,CA,2025-03-10,2025-03-12
3543,1616,CA,2025-03-17,2025-03-17
3544,1616,CA,2025-04-03,2025-04-04
3545,1616,CA,2025-04-25,2025-04-28
3546,1616,CA,2025-07-17,2025-07-18
3547,1616,CA,2025-08-18,2025-08-20
3548,1629,CA,2024-09-12,2024-09-16
3549,1629,CA,2024-11-15,2024-11-15
3550,1629,CA,2025-02-13,2025-02-14
3551,1629,CA,2025-03-10,2025-03-11
3552,1629,CA,2025-04-10,2025-04-14
3553,1629,CA,2025-07-09,2025-07-11
3554,1629,CA,2025-07-15,2025-07-21
